,country,name,full_name,isin,currency,symbol
36441,vietnam,Lam Son Sugar JSC,Lam Son Sugar JSC,VN000000LSS5,VND,LSS
36442,vietnam,Military Commercial Bank,Military Commercial Joint Stock Bank,VN000000MBB5,VND,MBB
36443,vietnam,Vietnam Mechanization Electrificat,Vietnam Mechanization Electrification Construction JSC,VN000000MCG2,VND,MCG
36444,vietnam,My Chau Printing & Packaging Holdin,My Chau Printing & Packaging Holdings Co,VN000000MCP3,VND,MCP
36445,vietnam,Mien Dong JSC,Mien Dong JSC,VN000000MDG0,VND,MDG
36446,vietnam,MHC JSC,MHC JSC,VN000000MHC0,VND,MHC
36447,vietnam,Masan Group Corp,Masan Group Corp,VN000000MSN4,VND,MSN
36448,vietnam,MT Gas JSC,MT Gas JSC,VN000000MTG6,VND,MTG
36449,vietnam,Ha Dong Environment Public Service,Ha Dong Environment Public Service JSC,VN000000MTH4,VND,MTH
36450,vietnam,Medipharco Tenamyd Central Pharmace,Medipharco Tenamyd Central Pharmaceutical JSC,VN000000MTP7,VND,MTP
36451,vietnam,Mobile World Investment Corp,Mobile World Investment Corp,VN000000MWG0,VND,MWG
36452,vietnam,Nam Viet JSC,Nam Viet JSC,VN000000NAV3,VND,NAV
36453,vietnam,NBB Investment Corp,NBB Investment Corp,VN000000NBB3,VND,NBB
36454,vietnam,NoiBai Cargo Terminal Services JSC,NoiBai Cargo Terminal Services JSC,VN000000NCT3,VND,NCT
36455,vietnam,Nam Duoc JSC,Nam Duoc JSC,VN000000NDC7,VND,NDC
36456,vietnam,Nam Kim Steel JSC,Nam Kim Steel JSC,VN000000NKG3,VND,NKG
36457,vietnam,Nam Long Investment Corp,Nam Long Investment Corp,VN000000NLG1,VND,NLG
36458,vietnam,Civil Engineering Construction,Civil Engineering Construction JSC No510,VN000000NMK1,VND,NMK
36459,vietnam,Nui Nho Stone JSC,Nui Nho Stone JSC,VN000000NNC6,VND,NNC
36460,vietnam,Northern Shipping JSC,Northern Shipping JSC,VN000000NOS0,VND,NOS
36461,vietnam,National Seed JSC,National Seed JSC,VN000000NSC5,VND,NSC
36462,vietnam,PetroVietnam Power Nhon Trach 2 JSC,PetroVietnam Power Nhon Trach 2 JSC,VN000000NT22,VND,NT2
36463,vietnam,Transport Engineering Construction,Transport Engineering Construction and Business Investment JSC 584,VN000000NTB5,VND,NTB
36464,vietnam,Tu Liem Urban Development JSC,Tu Liem Urban Development JSC,VN000000NTL4,VND,NTL
36465,vietnam,Nhon Trach Water Supply JSC,Nhon Trach Water Supply JSC,VN000000NTW1,VND,NTW
36466,vietnam,Ninh Van Bay Travel Real Estate,Ninh Van Bay Travel Real Estate JSC,VN000000NVT3,VND,NVT
36467,vietnam,Ocean Group JSC,Ocean Group JSC,VN000000OGC8,VND,OGC
36468,vietnam,OPC Pharmaceutical JSC,OPC Pharmaceutical JSC,VN000000OPC9,VND,OPC
36469,vietnam,Dry Cell and Storage Battery,Dry Cell and Storage Battery JSC,VN000000PAC8,VND,PAC
36470,vietnam,Pan Pacific Corp,Pan Pacific Corp,VN000000PAN5,VND,PAN
36471,vietnam,Central PetroVietnam Fertilizer and,Central PetroVietnam Fertilizer and Chemicals JSC,VN000000PCE0,VND,PCE
36472,vietnam,Pacific Dinco Corp,Pacific Dinco Corp,VN000000PDB4,VND,PDB
36473,vietnam,Dong Nai Port JSC,Dong Nai Port JSC,VN000000PDN9,VND,PDN
36474,vietnam,Phat Dat Real Estate Development,Phat Dat Real Estate Development Corp,VN000000PDR0,VND,PDR
36475,vietnam,PetroVietnam General Services Corp,PetroVietnam General Services Corp,VN000000PET4,VND,PET
36476,vietnam,Petrolimex Gas Corp JSC,Petrolimex Gas Corp JSC,VN000000PGC5,VND,PGC
36477,vietnam,Petrovietnam Low Pressure Gas Distr,Petrovietnam Low Pressure Gas Distribution JSC,VN000000PGD3,VND,PGD
36478,vietnam,Petrolimex Insurance Corp,Petrolimex Insurance Corp,VN000000PGI2,VND,PGI
36479,vietnam,Port of Hai Phong JSC,Port of Hai Phong JSC,VN000000PHP5,VND,PHP
36480,vietnam,Phuoc Hoa Rubber JSC,Phuoc Hoa Rubber JSC,VN000000PHR1,VND,PHR
36481,vietnam,Petrolimex International Trading,Petrolimex International Trading JSC,VN000000PIT5,VND,PIT
36482,vietnam,Phu Hoa Tan Water Supply,Phu Hoa Tan Water Supply JSC,VN000000PJS5,VND,PJS
36483,vietnam,Petrolimex Joint Stock Tanker Co,Petrolimex Joint Stock Tanker Co,VN000000PJT3,VND,PJT
36484,vietnam,Phuong Nam Cultural Joint Stock,Phuong Nam Cultural JSC,VN000000PNC1,VND,PNC
36485,vietnam,Phu Nhuan Jewelry JSC,Phu Nhuan Jewelry JSC,VN000000PNJ6,VND,PNJ
36486,vietnam,Pomina Steel Corp,Pomina Steel Corp,VN000000POM8,VND,POM
36487,vietnam,Vung Ang Petroleum JSC,Vung Ang Petroleum JSC,VN000000POV9,VND,POV
36488,vietnam,Pha Lai Thermal Power JSC,Pha Lai Thermal Power JSC,VN000000PPC6,VND,PPC
36489,vietnam,Procimex Vietnam JSC,Procimex Vietnam JSC,VN000000PRO7,VND,PRO
36490,vietnam,Sao Mai Ben Dinh Petroleum Investme,Sao Mai Ben Dinh Petroleum Investment JSC,VN000000PSB2,VND,PSB
36491,vietnam,Phu Son Livestock JSC,Phu Son Livestock JSC,VN000000PSL1,VND,PSL
36492,vietnam,Dinh Vu Petroleum Service Port JSC,Dinh Vu Petroleum Service Port JSC,VN000000PSP2,VND,PSP
36493,vietnam,Phu Tai JSC,Phu Tai JSC,VN000000PTB0,VND,PTB
36494,vietnam,Post and Telecommunications Invest,Post and Telecommunications Investment and Construction JSC,VN000000PTC8,VND,PTC
36495,vietnam,Phu Thinh Metallurgy JSC,Phu Thinh Metallurgy JSC,VN000000PTK1,VND,PTK
36496,vietnam,Petro Capital and Infrastructure,Petro Capital and Infrastructure Investment JSC,VN000000PTL9,VND,PTL
36497,vietnam,Indochina Petroleum Transportation,Indochina Petroleum Transportation JSC,VN000000PTT2,VND,PTT
36498,vietnam,PetroVietnam Drilling Well Services,PetroVietnam Drilling & Well Service Corp,VN000000PVD2,VND,PVD
36499,vietnam,PetroVietnam Transportation Corp,PetroVietnam Transportation Corp,VN000000PVT8,VND,PVT
36500,vietnam,Petroleum Industrial and Civil Cons,Petroleum Industrial and Civil Construction JSC,VN000000PXI7,VND,PXI
36501,vietnam,Idico Petroleum Trading Constructio,Idico-Petroleum Trading Construction Investment JSC,VN000000PXL1,VND,PXL
36502,vietnam,Mientrung Petroleum Construction,Mientrung Petroleum Construction JSC,VN000000PXM9,VND,PXM
36503,vietnam,Petroleum Equipment Assembly,Petroleum Equipment Assembly and Metal Structure JSC,VN000000PXS6,VND,PXS
36504,vietnam,Petroleum Pipeline Tank Construct,Petroleum Pipeline & Tank Construction JSC,VN000000PXT4,VND,PXT
36505,vietnam,Quang Binh Import and Export JSC,Quang Binh Import and Export JSC,VN000000QBS0,VND,QBS
36506,vietnam,Quoc Cuong Gia Lai JSC,Quoc Cuong Gia Lai JSC,VN000000QCG3,VND,QCG
36507,vietnam,Rangdong Light source and Vacuum,Rangdong Light source and Vacuum flask JSC,VN000000RAL5,VND,RAL
36508,vietnam,Rubber Real Estate Construction,Rubber Real Estate Construction JSC,VN000000RCD8,VND,RCD
36509,vietnam,RangDong Plastic JSC,RangDong Plastic JSC,VN000000RDP0,VND,RDP
36510,vietnam,Refrigeration Electrical Engineerin,Refrigeration Electrical Engineering Corp,VN000000REE2,VND,REE
36511,vietnam,Royal International Corp,Royal International Corp,VN000000RIC7,VND,RIC
36512,vietnam,Song Da 27 JSC,Song Da 27 JSC,VN000000S271,VND,S27
36513,vietnam,Sacom Development and Investment,Sacom Development and Investment Corp,VN000000SAM1,VND,SAM
36514,vietnam,Southern Airports Services JSC,Southern Airports Services JSC,VN000000SAS8,VND,SAS
36515,vietnam,Savimex Corp,Savimex Corp,VN000000SAV2,VND,SAV
36516,vietnam,Song Ba JSC,Song Ba JSC,VN000000SBA4,VND,SBA
36517,vietnam,Sacombank Securities JSC,Sacombank Securities JSC,VN000000SBS6,VND,SBS
36518,vietnam,Thanh Thanh Cong Tay Ninh,Thanh Thanh Cong Tay Ninh JSC,VN000000SBT4,VND,SBT
36519,vietnam,Construction JSC No5,Construction JSC No5,VN000000SC59,VND,SC5
36520,vietnam,Chuong Duong Beverages JSC,Chuong Duong Beverages JSC,VN000000SCD6,VND,SCD
36521,vietnam,Songda 9 Construction and Investmen,Songda 9 Construction and Investment JSC,VN000000SCI5,VND,SCI
36522,vietnam,Song Da 3 JSC,Song Da 3 JSC,VN000000SD33,VND,SD3
36523,vietnam,Saidong Urban Development Invest,Saidong Urban Development & Investment JSC,VN000000SDI3,VND,SDI
36524,vietnam,Song Da No 25 JSC,Song Da No 25 JSC,VN000000SDJ1,VND,SDJ
36525,vietnam,Mechanical Engineering Metallurgy,Mechanical Engineering Metallurgy JSC,VN000000SDK9,VND,SDK
36526,vietnam,Saigon Fuel JSC,Saigon Fuel JSC,VN000000SFC1,VND,SFC
36527,vietnam,Southern Fertilizer JSC,Southern Fertilizer JSC,VN000000SFG2,VND,SFG
36528,vietnam,Sea & Air Freight International,Sea & Air Freight International,VN000000SFI8,VND,SFI
36529,vietnam,Saigon Telecommunication & Tech,Saigon Telecommunication & Technologies Corp,VN000000SGT3,VND,SGT
36530,vietnam,Son Ha International Corp,Son Ha International Corp,VN000000SHI4,VND,SHI
36531,vietnam,Southern Hydropower JSC,Southern Hydropower JSC,VN000000SHP9,VND,SHP
36532,vietnam,Sai Gon Water Infrastructure Corp,Sai Gon Water Infrastructure Corp,VN000000SII2,VND,SII
36533,vietnam,Can Don Hydro Power JSC,Can Don Hydro Power JSC,VN000000SJD1,VND,SJD
36534,vietnam,Song Da Urban & Industrial Zone Inv,Song Da Urban & Industrial Zone Investment and Development JSC,VN000000SJS9,VND,SJS
36535,vietnam,Superdong Fast Ferry Kien Giang JSC,Superdong Fast Ferry Kien Giang JSC,VN000000SKG2,VND,SKG
36536,vietnam,Saigon Machinery Spare Parts JSC,Saigon Machinery Spare Parts JSC,VN000000SMA1,VND,SMA
36537,vietnam,Sai Gon Mien Trung Beer,Sai Gon Mien Trung Beer JSC,VN000000SMB9,VND,SMB
36538,vietnam,SMC Investment Trading JSC,SMC Investment Trading JSC,VN000000SMC7,VND,SMC
36539,vietnam,Nam Can Seaproducts Import Export,Nam Can Seaproducts Import Export JSC,VN000000SNC5,VND,SNC
36540,vietnam,Saigon Plant Protection JSC,Saigon Plant Protection JSC,VN000000SPC0,VND,SPC
36541,vietnam,Hanoi Seaproducts Import Export,Hanoi Seaproducts Import Export JSC,VN000000SPH9,VND,SPH
36542,vietnam,SPM Corp,SPM Corp,VN000000SPM9,VND,SPM
36543,vietnam,Sao Vang Rubber JSC,Sao Vang Rubber JSC,VN000000SRC6,VND,SRC
36544,vietnam,Seaprodex Refrigeration Industry,Seaprodex Refrigeration Industry Corp,VN000000SRF9,VND,SRF
36545,vietnam,Southern Seed Corp,Southern Seed Corp,VN000000SSC4,VND,SSC
36546,vietnam,SaiGon Shoes JSC,SaiGon Shoes JSC,VN000000SSF7,VND,SSF
36547,vietnam,Saigon Securities Incorporation,Saigon Securities Incorporation,VN000000SSI1,VND,SSI
36548,vietnam,Sieu Thanh JSC,Sieu Thanh JSC,VN000000ST84,VND,ST8
36549,vietnam,Sai Gon Thuong Tin Commercial,Sai Gon Thuong Tin Commercial Joint Stock Bank,VN000000STB4,VND,STB
36550,vietnam,South Logistics JSC,South Logistics JSC,VN000000STG3,VND,STG
36551,vietnam,Song Da Thang Long JSC,Song Da Thang Long JSC,VN000000STL3,VND,STL
36552,vietnam,Saigontourist,Saigontourist Transport Corp,VN000000STT6,VND,STT
36553,vietnam,Viet Nam Stone Work Top Fabrication,Viet Nam Stone Work Top Fabrication JSC,VN000000STV2,VND,STV
36554,vietnam,Saigon General Service Corp,Saigon General Service Corp,VN000000SVC8,VND,SVC
36555,vietnam,Bien Hoa Packaging Co,Bien Hoa Packaging Co,VN000000SVI5,VND,SVI
36556,vietnam,Sonadezi Long Thanh Shareholding Co,Sonadezi Long Thanh Shareholding Co,VN000000SZL0,VND,SZL
36557,vietnam,Thanh An 96 Installation,Thanh An 96 Installation and Construction JSC,VN000000TA92,VND,TA9
36558,vietnam,Tuong An Vegetable Oil JSC,Tuong An Vegetable Oil JSC,VN000000TAC0,VND,TAC
36559,vietnam,Thac Ba Hydropower JSC,Thac Ba Hydropower JSC,VN000000TBC8,VND,TBC
36560,vietnam,Dong Anh Electrical Equipment Manuf,Dong Anh Electrical Equipment Manufacturing JSC,VN000000TBD6,VND,TBD
36561,vietnam,Tan Cang Logistics and Stevedoring,Tan Cang Logistics and Stevedoring JSC,VN000000TCL7,VND,TCL
36562,vietnam,Thanh Cong Textile Garment Invest,Thanh Cong Textile Garment Investment Trading JSC,VN000000TCM5,VND,TCM
36563,vietnam,Duyen Hai Multi Modal Transport JSC,Duyen Hai Multi Modal Transport JSC,VN000000TCO1,VND,TCO
36564,vietnam,Taicera Enterprise Co,Taicera Enterprise Co,VN000000TCR4,VND,TCR
36565,vietnam,Binh Duong Trade and Development,Binh Duong Trade and Development JSC,VN000000TDC4,VND,TDC
36566,vietnam,Thu Duc Housing Development Corp,Thu Duc Housing Development Corp,VN000000TDH3,VND,TDH
36567,vietnam,Thu Duc Water Supply JSC,Thu Duc Water Supply JSC,VN000000TDW2,VND,TDW
36568,vietnam,Truong Phu JSC,Truong Phu JSC,VN000000TGP9,VND,TGP
36569,vietnam,Tien Giang Investment Construction,Tien Giang Investment and Construction JSC,VN000000THG6,VND,THG
36570,vietnam,Telecommunications Industry Electro,Telecommunications Industry Electronics JSC,VN000000TIE9,VND,TIE
36571,vietnam,Thai Nguyen Iron,Thai Nguyen Iron And Steel Joint Stock Corp,VN000000TIS9,VND,TIS
36572,vietnam,Tan Binh Import Export JSC,Tan Binh Import Export JSC,VN000000TIX9,VND,TIX
36573,vietnam,Hydraulics Construction No4,Hydraulics Construction No4 JSC,VN000000TL40,VND,TL4
36574,vietnam,Thien Long Group Corp,Thien Long Group Corp,VN000000TLG8,VND,TLG
36575,vietnam,Tienlen Steel Corp JSC,Tienlen Steel Corp JSC,VN000000TLH6,VND,TLH
36576,vietnam,Viglacera Thang Long JSC,Viglacera Thang Long JSC,VN000000TLT1,VND,TLT
36577,vietnam,Thac Mo Hydropower JSC,Thac Mo Hydropower JSC,VN000000TMP7,VND,TMP
36578,vietnam,Transimex Saigon Corp,Transimex Saigon Corp,VN000000TMS1,VND,TMS
36579,vietnam,TMT Motor JSC,TMT Motor JSC,VN000000TMT9,VND,TMT
36580,vietnam,Thien Nam Trading Import Export,Thien Nam Trading Import Export Corp,VN000000TNA7,VND,TNA
36581,vietnam,Nha Be Steel JSC,Nha Be Steel JSC,VN000000TNB5,VND,TNB
36582,vietnam,Thong Nhat Rubber JSC,Thong Nhat Rubber JSC,VN000000TNC3,VND,TNC
36583,vietnam,Tranimexco Transportation Import,Tranimexco Transportation Import-Export and Construction JSC,VN000000TNM2,VND,TNM
36584,vietnam,Tai Nguyen Corp,Tai Nguyen Corp,VN000000TNT7,VND,TNT
36585,vietnam,Tan Dai Hung Plastic JSC,Tan Dai Hung Plastic JSC,VN000000TPC8,VND,TPC
36586,vietnam,Traphaco JSC,Traphaco JSC,VN000000TRA8,VND,TRA
36587,vietnam,Tay Ninh Rubber JSC,Tay Ninh Rubber JSC,VN000000TRC4,VND,TRC
36588,vietnam,Seafood JSC No 4,Seafood JSC No 4,VN000000TS43,VND,TS4
36589,vietnam,Techno Agricultural Supplying JSC,Techno Agricultural Supplying JSC,VN000000TSC2,VND,TSC
36590,vietnam,Truong Thanh Furniture Corp,Truong Thanh Furniture Corp,VN000000TTF3,VND,TTF
36591,vietnam,Tan Tien Plastic,Tan Tien Plastic Packaging JSC,VN000000TTP2,VND,TTP
36592,vietnam,Power Engineering 1,Power Engineering Consulting JSC 1,VN000000TV14,VND,TV1
36593,vietnam,Tri Viet Securities,Tri Viet Securities Joint Stock Corp,VN000000TVB8,VND,TVB
36594,vietnam,Thien Viet Securities JSC,Thien Viet Securities JSC,VN000000TVS2,VND,TVS
36595,vietnam,Taya Vietnam Electric Wire and Cabl,Taya Vietnam Electric Wire and Cable JSC,VN000000TYA4,VND,TYA
36596,vietnam,Urban Development and Construction,Urban Development and Construction Corp,VN000000UDC2,VND,UDC
36597,vietnam,Becamex Urban Development JSC,Becamex Urban Development JSC,VN000000UDJ7,VND,UDJ
36598,vietnam,Idico Urban and House Development,Idico Urban and House Development JSC,VN000000UIC1,VND,UIC
36599,vietnam,Vietnam Construction JSC No 11,Vietnam Construction JSC No 11,VN000000V119,VND,V11
36600,vietnam,Van Dien Fused Magnesium Phosphate,Van Dien Fused Magnesium Phosphate Fertilizer JSC,VN000000VAF9,VND,VAF
36601,vietnam,Bien Hoa Steel JSC,Bien Hoa Steel JSC,VN000000VCA6,VND,VCA
36602,vietnam,Vietcombank,Joint Stock Commercial Bank for Foreign Trade of Vietnam,VN000000VCB4,VND,VCB
36603,vietnam,Vinacafe Bien Hoa JSC,Vinacafe Bien Hoa JSC,VN000000VCF5,VND,VCF
36604,vietnam,Binh Tay Steel Wire Netting,Binh Tay Steel Wire Netting JSC,VN000000VDT4,VND,VDT
36605,vietnam,Meca Vneco Investment Electricity,Meca Vneco Investment and Electricity Construction JSC,VN000000VES4,VND,VES
36606,vietnam,Vinafco JSC,Vinafco JSC,VN000000VFC5,VND,VFC
36607,vietnam,Viet Nam Fumigation JSC,Viet Nam Fumigation JSC,VN000000VFG6,VND,VFG
36608,vietnam,Vinh Hoan Corp,Vinh Hoan Corp,VN000000VHC1,VND,VHC
36609,vietnam,Quang Nam Rubber,Quang Nam Rubber Investment JSC,VN000000VHG2,VND,VHG
36610,vietnam,Vingroup JSC,Vingroup JSC,VN000000VIC9,VND,VIC
36611,vietnam,Vien Dong Investment Development,Vien Dong Investment Development Trading Corp,VN000000VID7,VND,VID
36612,vietnam,Vietnam Petroleum Transport JSC,Vietnam Petroleum Transport JSC,VN000000VIP1,VND,VIP
36613,vietnam,Viet Nam Italy Steel JSC,Viet Nam Italy Steel JSC,VN000000VIS5,VND,VIS
36614,vietnam,Viky Plastic JSC,Viky Plastic JSC,VN000000VKP7,VND,VKP
36615,vietnam,Vinh Long Cereal and Food Corp,Vinh Long Cereal and Food Corp,VN000000VLF6,VND,VLF
36616,vietnam,Vimedimex Medi Pharma JSC,Vimedimex Medi Pharma JSC,VN000000VMD9,VND,VMD
36617,vietnam,Vinaship,Vinaship JSC,VN000000VNA3,VND,VNA
36618,vietnam,Vietnam Electricity Construction,Vietnam Electricity Construction JSC,VN000000VNE5,VND,VNE
36619,vietnam,Thanh Thanh Cong Tourist JSC,Thanh Thanh Cong Tourist JSC,VN000000VNG0,VND,VNG
36620,vietnam,Viet Nhat Seafood,Viet Nhat Seafood Corp,VN000000VNH8,VND,VNH
36621,vietnam,Vinalink International Freight Forw,Vinalink International Freight Forwarders,VN000000VNL0,VND,VNL
36622,vietnam,Vinamilk,Vietnam Dairy Products JSC,VN000000VNM8,VND,VNM
36623,vietnam,Vietnam Sun Corp,Vietnam Sun Corp,VN000000VNS5,VND,VNS
36624,vietnam,Vietnam Ocean Shipping JSC,Vietnam Ocean Shipping JSC,VN000000VOS3,VND,VOS
36625,vietnam,Van Phat Hung Corp,Van Phat Hung Corp,VN000000VPH3,VND,VPH
36626,vietnam,Vegetable Oil Packing JSC,Vegetable Oil Packing JSC,VN000000VPK7,VND,VPK
36627,vietnam,Vung Tau Real Estate Constructiion,Vung Tau Real Estate and Construction JSC,VN000000VRC0,VND,VRC
36628,vietnam,Vietnam Container Shipping,Vietnam Container Shipping JSC,VN000000VSC8,VND,VSC
36629,vietnam,South Vietnam Container Shipping,South Vietnam Container Shipping JSC,VN000000VSG9,VND,VSG
36630,vietnam,Vinh Son Song Hinh Hydropower JSC,Vinh Son Song Hinh Hydropower JSC,VN000000VSH7,VND,VSH
36631,vietnam,Water Supply Sewerage Construction,Water Supply Sewerage Construction and Investment JSC,VN000000VSI5,VND,VSI
36632,vietnam,Viet Hai Shipping Real Properties,Viet Hai Shipping and Real Properties Corp,VN000000VSP0,VND,VSP
36633,vietnam,Vietnam Sea Transport and Charterin,Vietnam Sea Transport and Chartering JSC,VN000000VST2,VND,VST
36634,vietnam,Transport Service No 8 JSC,Transport Service No 8 JSC,VN000000VT89,VND,VT8
36635,vietnam,Vitaly JSC,Vitaly JSC,VN000000VTA0,VND,VTA
36636,vietnam,Viettronics Tan Binh JSC,Viettronics Tan Binh JSC,VN000000VTB8,VND,VTB
36637,vietnam,Textile  Garment Import  Export,Textile Garment Import Export and Production JSC,VN000000VTI3,VND,VTI
36638,vietnam,Vietnam Tanker JSC,Vietnam Tanker JSC,VN000000VTO1,VND,VTO
36639,vietnam,Multi Modal Transport Holding Co,Multi Modal Transport Holding Co,VN000000VTX2,VND,VTX
36640,vietnam,Western Sai Gon Beer JSC,Western Sai Gon Beer JSC,VN000000WSB8,VND,WSB
36641,vietnam,Hanoi Soap JSC,Hanoi Soap JSC,VN000000XPH9,VND,XPH
36642,vietnam,Becamex Pharmaceutical JSC,Becamex Pharmaceutical JSC,VN000000BCP6,VND,BCP
36643,vietnam,Binh Dien Fertilizer JSC,Binh Dien Fertilizer JSC,VN000000BFC7,VND,BFC
36644,vietnam,G.Home Textile,G.Home Textile Investment JSC,VN000000G201,VND,G20
36645,vietnam,Nafoods Group JSC,Nafoods Group JSC,VN000000NAF6,VND,NAF
36646,vietnam,North PetroVietnam Fertilizer & Che,North PetroVietnam Fertilizer & Chemicals JSC,VN000000PMB5,VND,PMB
36647,vietnam,Dam Phu My Packaging JSC,Dam Phu My Packaging JSC,VN000000PMP5,VND,PMP
36648,vietnam,South West PetroVietnam Fertil Chem,South West PetroVietnam Fertilizer and Chemicals JSC,VN000000PSW8,VND,PSW
36649,vietnam,Century Synthetic Fiber Corp,Century Synthetic Fiber Corp,VN000000STK5,VND,STK
36650,vietnam,Viet Nam Plastic Corp,Viet Nam Plastic Corp,VN000000VNP1,VND,VNP
36651,vietnam,Vietnam Pesticide JSC,Vietnam Pesticide JSC,VN000000VPS0,VND,VPS
36652,vietnam,CanGio Pharmaceutical JSC,CanGio Pharmaceutical JSC,VN000000CGP5,VND,CGP
36653,vietnam,Travel Investment and Seafood Devel,Travel Investment and Seafood Development Corp,VN000000DAT8,VND,DAT
36654,vietnam,HuuNghi Food JSC,HuuNghi Food JSC,VN000000HNF1,VND,HNF
36655,vietnam,Vietnam Maritime Development JSC,Vietnam Maritime Development JSC,VN000000VMS7,VND,VMS
36656,vietnam,National Day Pharmaceutic HCM City,National Day Pharmaceutical JSC of HCM City,VN000000NDP9,VND,NDP
36657,vietnam,Cao Bang Mineral and Metallurgical,Cao Bang Mineral and Metallurgical JSC,VN000000KCB7,VND,KCB
36658,vietnam,Viet Nam Trading Construction Devel,Viet Nam Trading and Construction Development Investment JSC,VN000000MBG4,VND,MBG
36659,vietnam,Phuc Thinh Design Construction Trad,Phuc Thinh Design Construction Trading Corp,VN000000PTD6,VND,PTD
36660,vietnam,TRANGCORP Corporation JSC,TRANGCORP Corporation JSC,VN000000TFC9,VND,TFC
36661,vietnam,Hai Van Tunnel Management Operation,Hai Van Tunnel Management and Operation JSC,VN000000HHV0,VND,HHV
36662,vietnam,"TKV Investment, Trading Services","TKV Investment, Trading and Services JSC",VN000000ITS9,VND,ITS
36663,vietnam,DMC Northern Petrolium,DMC Northern Petrolium Chemicals JSC,VN000000PCN1,VND,PCN
36664,vietnam,Sai Gon Vegetable Oil JSC,Sai Gon Vegetable Oil JSC,VN000000SGO4,VND,SGO
36665,vietnam,TECGROUP,TECGROUP JSC,VN000000TEG3,VND,TEG
36666,vietnam,Vietnam Exhibition Fair Centre JSC,Vietnam Exhibition Fair Centre JSC,VN000000VEF1,VND,VEF
36667,vietnam,Vietnam Ocean Shipping Agency Corp,Vietnam Ocean Shipping Agency Corp,VN000000VSA2,VND,VSA
36668,vietnam,HOANG PHUC Mineral,HOANG PHUC Mineral Trading and Construction JSC,VN000000HPM2,VND,HPM
36669,vietnam,Phu Thanh Garment,Phu Thanh Garment JSC,VN000000MPT7,VND,MPT
36670,vietnam,Viet Nam Steel,Viet Nam Steel Corp,VN000000TVN3,VND,TVN
36671,vietnam,Dong Nai Water,Dong Nai Water JSC,VN000000DNW5,VND,DNW
36672,vietnam,Saigon Industrial Foodstuffs,Saigon Industrial Foodstuffs JSC,VN000000IFC2,VND,IFC
36673,vietnam,KPF Consultant International Project,KPF Consultant International Project JSC,VN000000KPF0,VND,KPF
36674,vietnam,PetroVietnam Oil Phu Yen,PetroVietnam Oil Phu Yen JSC,VN000000PPY0,VND,PPY
36675,vietnam,Tay Nam Da Mai Coal Vinacomin,Tay Nam Da Mai Coal JSC Vinacomin,VN000000TND1,VND,TND
36676,vietnam,VietTien Garment,VietTien Garment Corp,VN000000VGG4,VND,VGG
36677,vietnam,Atesco Industrial Cartering,Atesco Industrial Cartering JSC,VN000000ATS6,VND,ATS
36678,vietnam,Danang Port,Danang Port JSC,VN000000CDN7,VND,CDN
36679,vietnam,Dong Nai Roofsheet,Dong Nai Roofsheet & Construction Material JSC,VN000000DCT4,VND,DCT
36680,vietnam,Long Thanhnstruction and Trading,Long Thanh Construction and Trading JSC,VN000000KDM2,VND,KDM
36681,vietnam,MB Securities,MB Securities JSC,VN000000MBS9,VND,MBS
36682,vietnam,Phu Nhuan Trading,Phu Nhuan Trading JSC,VN000000PNG2,VND,PNG
36683,vietnam,Vinacomin Coal Import,Vinacomin Coal Import Export JSC,VN000000CLM2,VND,CLM
36684,vietnam,Saigon Port,Saigon Port JSC,VN000000SGP1,VND,SGP
36685,vietnam,Housing Development Investment HUD2 JSC,Housing Development Investment HUD2 JSC,VN000000HD28,VND,HD2
36686,vietnam,1168 Construction JSC,1168 Construction JSC,VN000000MST1,VND,MST
36687,vietnam,Tu Liem Urban Environment Service JSC,Tu Liem Urban Environment Service JSC,VN000000MTL6,VND,MTL
36688,vietnam,Sai Gon Plastic JSC,Sai Gon Plastic JSC,VN000000NSG6,VND,NSG
36689,vietnam,Consultant and Inspection,Consultant and Inspection of Construction Technology and Equipment JSC,VN000000CNN6,VND,CNN
36690,vietnam,Sesan 4A Hydroelectric,Sesan 4A Hydroelectric JSC,VN000000S4A5,VND,S4A
36691,vietnam,La Hien Cement,La Hien Cement JSC,VN000000CLH2,VND,CLH
36692,vietnam,Tin Nghia Industrial,Tin Nghia Industrial Park Development JSC,VN000000TIP5,VND,TIP
36693,vietnam,Damsan,Damsan JSC,VN000000ADS0,VND,ADS
36694,vietnam,Ipa Investments,Ipa Investments Group JSC,VN000000IPA5,VND,IPA
36695,vietnam,Vinacomin Mining Geo,Vinacomin Mining Geology JSC,VN000000MGC2,VND,MGC
36696,vietnam,Posts and Telecom Material,Posts and Telecommunications Material Supply JSC,VN000000PMJ8,VND,PMJ
36697,vietnam,Hcd Investment Producing,Hcd Investment Producing and Trading JSC,VN000000HCD9,VND,HCD
36698,vietnam,Viettronics Bien,Viettronics Bien Hoa JSC,VN000000BEL1,VND,BEL
36699,vietnam,Ha Long Investment,Ha Long Investment & Consulting JSC,VN000000HID6,VND,HID
36700,vietnam,Viet Nam Books,Viet Nam Books JSC,VN000000VNB1,VND,VNB
36701,vietnam,Thuong Phu JSC,Thuong Phu JSC,VN000000CTP8,VND,CTP
36702,vietnam,Vinacomin Minerals,Vinacomin Minerals Holding Corp,VN000000KSV1,VND,KSV
36703,vietnam,An Truong An,An Truong An JSC,VN000000ATG1,VND,ATG
